"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-44.45,0.02,0.001047,1,0,0,0,-1,1,0.07296,0.125,0.075,0.18304
-44.392,0.02,0.001047,1,0,0,0,-1,1,0.073216,0.125,0.075,0.18278
-44.334,0.02,0.001047,1,0,0,0,-1,1,0.073472,0.125,0.075,0.18253
-44.277,0.02,0.001047,1,0,0,0,-1,1,0.073728,0.125,0.075,0.18227
-44.219,0.02,0.001047,1,0,0,0,-1,1,0.073984,0.125,0.075,0.18202
-44.161,0.02,0.001047,1,0,0,0,-1,1,0.07424,0.125,0.075,0.18176
-44.103,0.02,0.001047,1,0,0,0,-1,1,0.074496,0.125,0.075,0.1815
-44.045,0.02,0.001047,1,0,0,0,-1,1,0.074752,0.125,0.075,0.18125
-43.987,0.02,0.001047,1,0,0,0,-1,1,0.075008,0.125,0.075,0.18099
-43.929,0.02,0.001047,1,0,0,0,-1,1,0.075264,0.125,0.075,0.18074
-43.871,0.02,0.001047,1,0,0,0,-1,1,0.07552,0.125,0.075,0.18048
-43.814,0.02,0.001047,1,0,0,0,-1,1,0.075776,0.125,0.075,0.18022
-43.756,0.02,0.001047,1,0,0,0,-1,1,0.076032,0.125,0.075,0.17997
