"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
70.757,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06144,0.175,0.025,0.19456
70.859,0.021678,3.6442e-05,1,0,0,0,-1,1,0.061696,0.175,0.025,0.1943
70.96,0.021678,3.6442e-05,1,0,0,0,-1,1,0.061952,0.175,0.025,0.19405
71.061,0.021678,3.6442e-05,1,0,0,0,-1,1,0.062208,0.175,0.025,0.19379
71.162,0.021678,3.6442e-05,1,0,0,0,-1,1,0.062464,0.175,0.025,0.19354
71.264,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06272,0.175,0.025,0.19328
71.365,0.021678,3.6442e-05,1,0,0,0,-1,1,0.062976,0.175,0.025,0.19302
71.466,0.021678,3.6442e-05,1,0,0,0,-1,1,0.063232,0.175,0.025,0.19277
71.568,0.021678,3.6442e-05,1,0,0,0,-1,1,0.063488,0.175,0.025,0.19251
71.669,0.021678,3.6442e-05,1,0,0,0,-1,1,0.063744,0.175,0.025,0.19226
71.77,0.021678,3.6442e-05,1,0,0,0,-1,1,0.064,0.175,0.025,0.192
71.871,0.021678,3.6442e-05,1,0,0,0,-1,1,0.064256,0.175,0.025,0.19174
71.973,0.021678,3.6442e-05,1,0,0,0,-1,1,0.064512,0.175,0.025,0.19149
72.074,0.021678,3.6442e-05,1,0,0,0,-1,1,0.064768,0.175,0.025,0.19123
72.175,0.021678,3.6442e-05,1,0,0,0,-1,1,0.065024,0.175,0.025,0.19098
72.277,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06528,0.175,0.025,0.19072
72.378,0.021678,3.6442e-05,1,0,0,0,-1,1,0.065536,0.175,0.025,0.19046
72.479,0.021678,3.6442e-05,1,0,0,0,-1,1,0.065792,0.175,0.025,0.19021
72.58,0.021678,3.6442e-05,1,0,0,0,-1,1,0.066048,0.175,0.025,0.18995
72.682,0.021678,3.6442e-05,1,0,0,0,-1,1,0.066304,0.175,0.025,0.1897
72.783,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06656,0.175,0.025,0.18944
72.884,0.021678,3.6442e-05,1,0,0,0,-1,1,0.066816,0.175,0.025,0.18918
72.986,0.021678,3.6442e-05,1,0,0,0,-1,1,0.067072,0.175,0.025,0.18893
73.087,0.021678,3.6442e-05,1,0,0,0,-1,1,0.067328,0.175,0.025,0.18867
73.188,0.021678,3.6442e-05,1,0,0,0,-1,1,0.067584,0.175,0.025,0.18842
73.289,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06784,0.175,0.025,0.18816
73.391,0.021678,3.6442e-05,1,0,0,0,-1,1,0.068096,0.175,0.025,0.1879
73.492,0.021678,3.6442e-05,1,0,0,0,-1,1,0.068352,0.175,0.025,0.18765
73.593,0.021678,3.6442e-05,1,0,0,0,-1,1,0.068608,0.175,0.025,0.18739
73.694,0.021678,3.6442e-05,1,0,0,0,-1,1,0.068864,0.175,0.025,0.18714
73.796,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06912,0.175,0.025,0.18688
73.897,0.021678,3.6442e-05,1,0,0,0,-1,1,0.069376,0.175,0.025,0.18662
73.998,0.021678,3.6442e-05,1,0,0,0,-1,1,0.069632,0.175,0.025,0.18637
74.1,0.021678,3.6442e-05,1,0,0,0,-1,1,0.069888,0.175,0.025,0.18611
74.201,0.021678,3.6442e-05,1,0,0,0,-1,1,0.070144,0.175,0.025,0.18586
74.302,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0704,0.175,0.025,0.1856
74.403,0.021678,3.6442e-05,1,0,0,0,-1,1,0.070656,0.175,0.025,0.18534
74.505,0.021678,3.6442e-05,1,0,0,0,-1,1,0.070912,0.175,0.025,0.18509
74.606,0.021678,3.6442e-05,1,0,0,0,-1,1,0.071168,0.175,0.025,0.18483
74.707,0.021678,3.6442e-05,1,0,0,0,-1,1,0.071424,0.175,0.025,0.18458
